"objectid_1,""namobj"",""jnspls"",""thnopr"",""regpln"",""srs_id"",""longitude"",""latitude"""
"1833,""PLTD Ndao"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""122.66397000000006"",""-10.821429999999964"""
"1834,""PLTD Dwi Tehnik (Sewa)"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""123.07290000000012"",""-10.729389999999967"""
"1835,""PLTD Ba'a"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""123.07289000000003"",""-10.729389999999967"""
"1836,""PLTD Raijua"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""121.60719000000006"",""-10.60462999999993"""
"1837,""PLTS Salura"",""PLTS"",""0"",""Nusa Tenggara"",""4326"",""120.17516"",""-10.318179999999927"""
"1838,""PLTD Kakaha"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""120.38207000000011"",""-10.24285999999995"""
"1839,""PLTD Nggongi"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""120.21701000000007"",""-10.193089999999927"""
"1840,""PLTD Tenau"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""123.5464169920001"",""-10.188595348999968"""
"1841,""PLTS Semau"",""PLTS"",""0"",""Nusa Tenggara"",""4326"",""123.44054000000006"",""-10.188909999999964"""
"1842,""PLTD Semau"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""123.39358000000004"",""-10.174769999999967"""
"1843,""PLTD Kuanino"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""123.58619417900002"",""-10.172469504999981"""
"1844,""PLTS Oelpuah"",""PLTS"",""0"",""Nusa Tenggara"",""4326"",""123.74837700000012"",""-10.148177999999973"""
"1845,""PLTD CV Intertech Langgeng Setia (Sewa)"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""124.39702000000011"",""-10.14731999999998"""
"1846,""PLTD Tuafanu"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""124.39602000000002"",""-10.147119999999973"""
"1847,""PLTD Kananggar"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""120.36554000000001"",""-10.045399999999972"""
"1848,""PLTMH Laiputi"",""PLTMH"",""0"",""Nusa Tenggara"",""4326"",""120.05964000000006"",""-10.019409999999937"""
"1849,""PLTD Tabundung"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""120.06290000000001"",""-9.95330999999993"""
"1850,""PLTD Kamanggih"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""120.47892000000002"",""-9.910609999999963"""
"1851,""PLTD So'e"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""124.27093000000002"",""-9.85865999999993"""
"1852,""PLTD Boking"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""124.75509000000011"",""-9.842539999999929"""
"1853,""PLTD Makamenggit"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""120.02469000000008"",""-9.718729999999937"""
"1854,""PLTD Lelogama"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""123.98775000000012"",""-9.716699999999946"""
"1855,""PLTD Kambajawa #01"",""PLTD"",""2005"",""Nusa Tenggara"",""4326"",""120.22745517800001"",""-9.673790481999959"""
"1856,""PLTD Waingapu #01"",""PLTD"",""1978"",""Nusa Tenggara"",""4326"",""120.25936000000002"",""-9.646870124999964"""
"1857,""PLTMH Lokomboro"",""PLTMH"",""0"",""Nusa Tenggara"",""4326"",""119.29522000000009"",""-9.61818999999997"""
"1858,""PLTMH Umbuwango"",""PLTMH"",""0"",""Nusa Tenggara"",""4326"",""119.15391000000011"",""-9.602749999999958"""
"1859,""PLTD PT Felindo Cipta Makmur (Sewa)"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""124.90654000000006"",""-9.564309999999978"""
"1860,""PLTD Betun"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""124.90624000000003"",""-9.564309999999978"""
"1861,""PLTD Kobalima"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""125.04210000000012"",""-9.48873999999995"""
"1862,""PLTD Naikliu"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""123.83893000000012"",""-9.48742999999996"""
"1863,""PLTD Laratama"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""119.23386000000005"",""-9.449439999999981"""
"1864,""PLTD Umanen-Atambua 2"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""124.8629145000001"",""-9.08690778099998"""
"1865,""PLTS Wini"",""PLTS"",""0"",""Nusa Tenggara"",""4326"",""124.48846000000003"",""-9.185459999999978"""
"1866,""PLTD Wini"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""124.48791000000006"",""-9.174109999999928"""
"1867,""PLTD Atambua"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""124.89272454000002"",""-9.103127597999958"""
"1868,""PLTD Umanen-Atambua"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""124.86248000000012"",""-9.086299999999937"""
"1869,""PLTD Keo Tengah"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""121.27962000000002"",""-8.89006999999998"""
"1870,""PLTD Ndoriwoy"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""121.50958000000003"",""-8.882579999999962"""
"1871,""PLTD Aimere"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""120.86113193900007"",""-8.842438739999977"""
"1872,""PLTD Ndungga"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""120.86121000000003"",""-8.850639999999942"""
"1873,""PLTD Pusat Listrik Ende"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""121.67131165800004"",""-8.845606316999977"""
"1874,""PLTP Mataloko"",""PLTP"",""0"",""Nusa Tenggara"",""4326"",""121.06098000000009"",""-8.833789999999965"""
"1875,""PLTD Mborong"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""120.61514733600006"",""-8.821612281999933"""
"1876,""PLTD CV ILS (Sewa)"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""120.61616000000004"",""-8.817499999999939"""
"1877,""PLTD Wolowaru"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""121.88292808900007"",""-8.790571903999933"""
"1878,""PLTD Wonda"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""121.92632000000003"",""-8.78774999999996"""
"1879,""PLTD Faobata"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""120.98625000000004"",""-8.785419999999931"""
"1880,""PLTD CV ILS (Sewa)"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""120.98627328300006"",""-8.785596505999933"""
"1881,""PLTD Lembor"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""120.15924000000007"",""-8.668369999999982"""
"1882,""PLTD Kabirangga"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""121.52199000000007"",""-8.615439999999978"""
"1883,""PLTD Waso"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""120.45111000000009"",""-8.59866999999997"""
"1884,""PLTD PT EPJ & PT Wahana Adia Warna (Sewa)"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""122.19090000000006"",""-8.596709999999973"""
"1885,""PLTD Wolomarang"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""122.19086000000004"",""-8.596709999999973"""
"1886,""PLTS Kalelu (KWP)"",""PLTS"",""0"",""Nusa Tenggara"",""4326"",""122.93808000000001"",""-8.530619999999942"""
"1887,""PLTD Atawai"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""123.35707000000002"",""-8.516329999999925"""
"1888,""PLTD Maurole"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""121.80334000000005"",""-8.512119999999982"""
"1889,""PLTD Wulanggitang"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""122.74269000000004"",""-8.507359999999949"""
"1890,""PLTD CV ILS (Sewa)"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""119.88474000000008"",""-8.50446999999997"""
"1891,""PLTD Gorontalo"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""119.88446617700004"",""-8.50524952099994"""
"1892,""PLTD Benteng Jawa"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""120.57271000000003"",""-8.462989999999934"""
"1893,""PLTD Solor Timur"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""123.06932000000006"",""-8.434499999999957"""
"1894,""PLTD Aesesa"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""121.02595196000004"",""-8.427232378999975"""
"1895,""PLTD CV ILS (Sewa)"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""121.02599479100002"",""-8.427282347999949"""
"1896,""PLTD Riung"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""121.02604000000008"",""-8.427229999999952"""
"1897,""PLTD PT DInamika Diesel Electro (Sewa)"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""123.1625600000001"",""-8.38256999999993"""
"1898,""PLTD Waiwerang-Adonara"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""123.16253000000006"",""-8.38256999999993"""
"1899,""PLTD Nule"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""124.23928000000001"",""-8.374629999999968"""
"1900,""PLTD Lamalera-Lembata"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""123.55635000000007"",""-8.36943999999994"""
"1901,""PLTD Baranusa"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""124.09159000000011"",""-8.361589999999978"""
"1902,""PLTD Lamalera-Lembata"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""123.4675706700001"",""-8.358499385999949"""
"1903,""PLTD Sun Power Intim (Sewa)"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""123.46788000000004"",""-8.35865999999993"""
"1904,""PLTD Pemana"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""122.31956501600007"",""-8.351409720999925"""
"1905,""PLTD CV Duta Teknik (Sewa)"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""122.9469696430001"",""-8.340373887999931"""
"1906,""PLTD CV Bintang Mas & PT Wahana Adia Warna (Sewa)"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""122.94716000000005"",""-8.340499999999963"""
"1907,""PLTD Lokea-Larantuka"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""122.98507000000006"",""-8.339879999999937"""
"1908,""PLTD Waibalun #01"",""PLTD"",""2007"",""Nusa Tenggara"",""4326"",""122.94703482200009"",""-8.339281089999929"""
"1909,""PLTD Pota"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""120.75958000000003"",""-8.338899999999967"""
"1910,""PLTS Ile Ape"",""PLTS"",""0"",""Nusa Tenggara"",""4326"",""123.4644800000001"",""-8.319139999999948"""
"1911,""PLTD Reo"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""120.49067000000002"",""-8.310439999999971"""
"1912,""PLTD Pura"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""124.32297000000005"",""-8.292769999999962"""
"1913,""PLTD Marataing"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""125.12438000000009"",""-8.290859999999952"""
"1914,""PLTD Kabir"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""124.21950000000004"",""-8.24939999999998"""
"1915,""PLTD PT Thas Power (Sewa)"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""124.53739000000007"",""-8.218959999999981"""
"1916,""PLTD Alor"",""PLTD"",""0"",""Nusa Tenggara"",""4326"",""124.53736000000004"",""-8.218959999999981"""
"1917,""PLTP Ulumbu"",""PLTP"",""2012"",""Nusa Tenggara"",""4326"",""120.43470756600004"",""-8.726523356999962"""
"1918,""PLTU (M) Perak"",""PLTU"",""1978"",""Jawa-Bali"",""4326"",""112.72249970600001"",""-7.207592493999925"""
"1919,""PLTGU Grati GT 1.1"",""PLTGU"",""1993"",""Jawa-Bali"",""4326"",""113.02399825700002"",""-7.65192497299995"""
"1920,""PLTG Grati GT 2.1"",""PLTG"",""1996"",""Jawa-Bali"",""4326"",""113.02464320500007"",""-7.651962126999933"""
"1921,""PLTG Gilimanuk"",""PLTG"",""1997"",""Jawa-Bali"",""4326"",""114.44269400000007"",""-8.175610999999947"""
"1922,""PLTG Pemaron GT 1.1"",""PLTG"",""2004"",""Jawa-Bali"",""4326"",""115.06050304200005"",""-8.135091229999944"""
"1923,""PLTG Pesanggaran #01"",""PLTG"",""1985"",""Jawa-Bali"",""4326"",""115.21144705800009"",""-8.71779659799995"""
"1924,""PLTU Jeranjang/Lombok 01 (FTP-1)"",""PLTU"",""2016"",""Nusa Tenggara"",""4326"",""116.07244095100009"",""-8.658277280999926"""
"1925,""MPP Merauke 2"",""PLTDG"",""2019"",""Papua"",""4326"",""140.3752780000001"",""-8.47651899999994"""
"1926,""PLTMG Nabire 2"",""PLTMG"",""2019"",""Papua"",""4326"",""135.45799347600007"",""-3.3787140809999414"""
"1927,""PLTMG Biak Unit 2"",""PLTMG"",""2020"",""Papua"",""4326"",""135.95025040100006"",""-1.1445951999999693"""
"1928,""PLTMG Manokwari 2"",""PLTMG"",""2020"",""Papua"",""4326"",""134.01537873100006"",""-0.9346761799999399"""
"1929,""MPP Sorong"",""PLTDG"",""2019"",""Papua"",""4326"",""131.24691852600006"",""-1.0211956679999616"""
"1930,""PLTU Palabuhan Ratu #01"",""PLTU"",""2013"",""Jawa-Bali"",""4326"",""106.54626916000007"",""-7.0244651939999585"""
"1931,""PLTA Rajamandala"",""PLTA"",""2019"",""Jawa-Bali"",""4326"",""107.33941475000006"",""-6.8571889999999485"""
"1932,""PLTU Adipala"",""PLTU"",""2015"",""Jawa-Bali"",""4326"",""109.13752280300008"",""-7.683714339999938"""
"1933,""PLTM Lambur"",""PLTM"",""2019"",""Jawa-Bali"",""4326"",""109.50473746500006"",""-7.102628301999971"""
"1934,""PLTA Tulis 1-2"",""PLTA"",""2002"",""Jawa-Bali"",""4326"",""109.76933300000007"",""-7.314555999999925"""
"1935,""PLTD B Bali"",""PLTD"",""2011"",""Jawa-Bali"",""4326"",""115.21189006500003"",""-8.71724665499994"""
"1936,""PLTD Nusa Penida"",""PLTD"",""2014"",""Jawa-Bali"",""4326"",""115.55087626700004"",""-8.675335660999963"""
"1937,""PLTS Waha Tomia"",""PLTS"",""2011"",""Sulawesi"",""4326"",""123.90430656000001"",""-5.72430886099994"""
"1938,""PLTD Ambeua"",""PLTD"",""1985"",""Sulawesi"",""4326"",""123.75500478100003"",""-5.4973310939999465"""
"1939,""PLTD Tamako"",""PLTD"",""1982"",""Sulawesi"",""4326"",""125.51949839300005"",""3.4652940000000285"""
"1940,""PLTD Kembang Ragi"",""PLTD"",""1989"",""Sulawesi"",""4326"",""120.61868600000003"",""-7.06268799999998"""
"1941,""PLTD Tanakeke"",""PLTD"",""1994"",""Sulawesi"",""4326"",""119.29289300000005"",""-5.504699999999957"""
"1942,""PLTS Balang Lompo"",""PLTS"",""1985"",""Sulawesi"",""4326"",""119.39732107100008"",""-4.945077195999943"""
"1943,""PLTS Karanrang"",""PLTS"",""2012"",""Sulawesi"",""4326"",""119.3842145530001"",""-4.856957570999953"""
"1944,""PLTD Pasang Kayu"",""PLTD"",""1985"",""Sulawesi"",""4326"",""119.37059600000009"",""-1.1718079999999418"""
"1945,""PLTD Suppa"",""PLTD"",""2000"",""Sulawesi"",""4326"",""119.62444894800001"",""-3.9694505479999407"""
"1946,""PLTD Marore"",""PLTD"",""1994"",""Sulawesi"",""4326"",""125.47855700000002"",""4.731810000000053"""
"1947,""PLTS Marore"",""PLTS"",""2013"",""Sulawesi"",""4326"",""125.478654"",""4.731647000000066"""
"1948,""PLTD Miangas"",""PLTD"",""1992"",""Sulawesi"",""4326"",""126.5824969790001"",""5.556909297000061"""
"1949,""PLTS Miangas"",""PLTS"",""2011"",""Sulawesi"",""4326"",""126.58260540700007"",""5.55711399300003"""
"1950,""PLTD Karatung"",""PLTD"",""1987"",""Sulawesi"",""4326"",""127.08553000000006"",""4.724190000000021"""
"1951,""PLTD Marampit"",""PLTD"",""1994"",""Sulawesi"",""4326"",""127.12162500000011"",""4.732117000000073"""
"1952,""PLTS Marampit"",""PLTS"",""2012"",""Sulawesi"",""4326"",""127.12184250000007"",""4.7324760000000765"""
"1953,""PLTD Mangaran"",""PLTD"",""1982"",""Sulawesi"",""4326"",""126.74986500000011"",""3.8381520000000364"""
"1954,""PLTD Lirung"",""PLTD"",""1975"",""Sulawesi"",""4326"",""126.69982000000005"",""3.934000000000026"""
"1955,""PLTD Melonguane"",""PLTD"",""1985"",""Sulawesi"",""4326"",""126.67915100000005"",""3.998243000000059"""
"1956,""PLTD Tarun"",""PLTD"",""2017"",""Sulawesi"",""4326"",""126.69767100000001"",""4.0745880000000625"""
"1957,""PLTD Sewa Beo (PT Krista Inti Persada)"",""PLTD"",""2012"",""Sulawesi"",""4326"",""126.79315567900005"",""4.2264380540000275"""
"1958,""PLTD Beo"",""PLTD"",""1982"",""Sulawesi"",""4326"",""126.79325867900002"",""4.226530054000023"""
"1959,""PLTD Nanedakele"",""PLTD"",""1996"",""Sulawesi"",""4326"",""125.56234600000005"",""3.7547210000000746"""
"1960,""PLTD Bukide"",""PLTD"",""2019"",""Sulawesi"",""4326"",""125.58961600000009"",""3.7711740000000304"""
"1961,""PLTD Sewa Petta (PT Krista Inti Persada)"",""PLTD"",""2013"",""Sulawesi"",""4326"",""125.55567700000006"",""3.6622800000000666"""
"1962,""PLTD Tahuna #01 (SWD)"",""PLTD"",""1986"",""Sulawesi"",""4326"",""125.49561594600004"",""3.615199339000071"""
"1963,""PLTD Sewa Tahuna (PT Krista Inti Persada)"",""PLTD"",""2011"",""Sulawesi"",""4326"",""125.4953208930001"",""3.614828143000068"""
"1964,""PLTS Rooftop"",""PLTS"",""2013"",""Sulawesi"",""4326"",""125.51110100000005"",""3.6038880000000404"""
"1965,""PLTD Lesabe"",""PLTD"",""1986"",""Sulawesi"",""4326"",""125.61984000000007"",""3.5153870000000325"""
"1966,""PLTM Ulung Peliang"",""PLTMH"",""1999"",""Sulawesi"",""4326"",""125.53022400000009"",""3.492315000000076"""
"1967,""PLTB Malamenggu"",""PLTB"",""2006"",""Sulawesi"",""4326"",""125.5903940070001"",""3.4865748260000373"""
"1968,""PLTD Makalehi"",""PLTD"",""1991"",""Sulawesi"",""4326"",""125.16983195300008"",""2.739543015000038"""
"1969,""PLTS Makalehi"",""PLTS"",""2013"",""Sulawesi"",""4326"",""125.16968215100007"",""2.7398467150000556"""
"1970,""PLTD Sewa Ondong (PT Krista Inti Persada)"",""PLTD"",""2012"",""Sulawesi"",""4326"",""125.36078100000009"",""2.737658000000067"""
"1971,""PLTD Sewa Ondong (PT Sumberdaya Sewatama)"",""PLTD"",""2016"",""Sulawesi"",""4326"",""125.36055800000008"",""2.7376260000000343"""
"1972,""PLTD Ondong"",""PLTD"",""1979"",""Sulawesi"",""4326"",""125.36077300000011"",""2.7378480000000422"""
"1973,""PLTD Tagulandang"",""PLTD"",""1984"",""Sulawesi"",""4326"",""125.38543300000003"",""2.3437090000000467"""
"1974,""PLTD Biaro"",""PLTD"",""1998"",""Sulawesi"",""4326"",""125.387966"",""2.1118390000000318"""
"1975,""PLTD Talise"",""PLTD"",""1980"",""Sulawesi"",""4326"",""125.07618800000012"",""1.8314260000000218"""
"1976,""PLTD Bangka"",""PLTD"",""1984"",""Sulawesi"",""4326"",""125.1252446090001"",""1.793932107000046"""
"1977,""PLTD Gangga"",""PLTD"",""1995"",""Sulawesi"",""4326"",""125.05358928600003"",""1.7743012140000474"""
"1978,""PLTD Nain"",""PLTD"",""1995"",""Sulawesi"",""4326"",""124.7893130000001"",""1.785028000000068"""
"1979,""PLTD Mantehage"",""PLTD"",""1982"",""Sulawesi"",""4326"",""124.77810130400007"",""1.6991733390000263"""
"1980,""PLTD Manado Tua"",""PLTD"",""1987"",""Sulawesi"",""4326"",""124.70729100000005"",""1.6234090000000378"""
"1981,""PLTD Bunaken"",""PLTD"",""1980"",""Sulawesi"",""4326"",""124.77773453500004"",""1.5985688210000717"""
"1982,""PLTS Bunaken"",""PLTS"",""2011"",""Sulawesi"",""4326"",""124.77743842000007"",""1.5988740670000539"""
"1983,""PLTD Papusungan"",""PLTD"",""0"",""Sulawesi"",""4326"",""125.20816600000012"",""1.431521000000032"""
"1984,""PLTM Tenga"",""PLTMH"",""2018"",""Sulawesi"",""4326"",""124.43821300000002"",""1.1554550000000745"""
"1985,""PLTM IPP Mobuya (PT Cipta Daya Nusantara)"",""PLTMH"",""2007"",""Sulawesi"",""4326"",""124.40977516100008"",""0.8495819640000377"""
"1986,""PLTM Poigar"",""PLTMH"",""1997"",""Sulawesi"",""4326"",""124.43180400000006"",""0.8154180000000224"""
"1987,""PLTD Kotamobagu"",""PLTD"",""1975"",""Sulawesi"",""4326"",""124.32119920000002"",""0.7472871700000496"""
"1988,""PLTM Lobong"",""PLTMH"",""2010"",""Sulawesi"",""4326"",""124.24515300000007"",""0.7727040000000329"""
"1989,""PLTD Molibagu"",""PLTD"",""1986"",""Sulawesi"",""4326"",""123.98682363000012"",""0.3786768800000573"""
"1990,""PLTD Telaga"",""PLTD"",""1986"",""Sulawesi"",""4326"",""123.04808200000002"",""0.5745350000000258"""
"1991,""PLTM IPP Taludaa #01 (PT Sumber Energi Lestari)"",""PLTMH"",""2015"",""Sulawesi"",""4326"",""123.4674490000001"",""0.36067000000002736"""
"1992,""PLTM IPP Taludaa #02 (PT Sumber Energi Lestari)"",""PLTMH"",""2012"",""Sulawesi"",""4326"",""123.4675991790001"",""0.3604677780000429"""
"1993,""PLTM Mongango"",""PLTMH"",""2010"",""Sulawesi"",""4326"",""123.16668762500001"",""0.8574387320000483"""
"1994,""PLTS Pulubala"",""PLTS"",""2014"",""Sulawesi"",""4326"",""122.7824740000001"",""0.6506840000000693"""
"1995,""PLTS IPP Sumalata (PT Brantas Adya Surya Energi)"",""PLTS"",""2016"",""Sulawesi"",""4326"",""122.55907700000012"",""0.9556670000000622"""
"1996,""PLTD Peleleh"",""PLTD"",""0"",""Sulawesi"",""4326"",""121.95060820000003"",""1.0493057000000476"""
"1997,""PLTD Marisa"",""PLTD"",""1999"",""Sulawesi"",""4326"",""121.93150600000001"",""0.47654300000004923"""
"1998,""PLTD Leok"",""PLTD"",""0"",""Sulawesi"",""4326"",""121.41537040000003"",""1.2157068000000208"""
"1999,""PLTD Mesin Pemda Leok"",""PLTD"",""2010"",""Sulawesi"",""4326"",""121.4154880000001"",""1.2158860000000686"""
"2000,""PLTD Sewa Leok (PT Thas Power)"",""PLTD"",""2012"",""Sulawesi"",""4326"",""121.41547200000002"",""1.2156480000000442"""
"2001,""PLTD Sewa Leok (PT Kertabumi Teknindo)"",""PLTD"",""2016"",""Sulawesi"",""4326"",""121.41517500000009"",""1.215669000000048"""
"2002,""PLTM Kolondom"",""PLTMH"",""1998"",""Sulawesi"",""4326"",""120.8730230000001"",""1.1119930000000409"""
"2003,""PLTD Tolitoli"",""PLTD"",""0"",""Sulawesi"",""4326"",""120.797278"",""1.0132210000000441"""
"2004,""PLTD Sewa Nopi (PT Sumberdaya Sewatama)"",""PLTD"",""2017"",""Sulawesi"",""4326"",""120.79690100000005"",""1.0132440000000429"""
"2005,""PLTD Moutong"",""PLTD"",""0"",""Sulawesi"",""4326"",""121.22585900000001"",""0.46516100000002325"""
"2006,""PLTD Sewa Moutong (PT Thas Power)"",""PLTD"",""2012"",""Sulawesi"",""4326"",""121.22601750000001"",""0.46533740000006674"""
"2007,""PLTD Sewa Bolano (PT Kertabumi Teknindo)"",""PLTD"",""2016"",""Sulawesi"",""4326"",""120.96600618900004"",""0.44734861500006673"""
"2008,""PLTD Kotaraya"",""PLTD"",""0"",""Sulawesi"",""4326"",""120.72818700000005"",""0.5481020000000285"""
"2009,""PLTD Sewa Tinabogan (PT Kertabumi Teknindo)"",""PLTD"",""2016"",""Sulawesi"",""4326"",""120.53033530000005"",""0.780567000000076"""
"2010,""PLTM Tomini"",""PLTMH"",""2010"",""Sulawesi"",""4326"",""120.54473700000005"",""0.5322420000000534"""
"2011,""PLTD Simatang T"",""PLTD"",""1990"",""Sulawesi"",""4326"",""120.38745100000006"",""1.0078570000000582"""
"2012,""PLTD Sewa Palasa (PT Thas Power)"",""PLTD"",""2018"",""Sulawesi"",""4326"",""120.43456230400011"",""0.4823496250000403"""
"2013,""PLTD Bangkir"",""PLTD"",""0"",""Sulawesi"",""4326"",""120.22316970000008"",""0.7763896000000727"""
"2014,""PLTD Sewa Bangkir (PT Thas Power)"",""PLTD"",""2012"",""Sulawesi"",""4326"",""120.22291200000006"",""0.7763110000000211"""
"2015,""PLTD Siboang"",""PLTD"",""0"",""Sulawesi"",""4326"",""120.03591903600011"",""0.49449366100003544"""
"2016,""PLTD Sewa Sabang (PT Kutilang Paksi Mas)"",""PLTD"",""2017"",""Sulawesi"",""4326"",""119.87532678600007"",""0.2163312680000331"""
"2017,""PLTD Silae"",""PLTD"",""1986"",""Sulawesi"",""4326"",""119.83221400000002"",""-0.8739309999999705"""
"2018,""PLTD Poso"",""PLTD"",""0"",""Sulawesi"",""4326"",""120.720909"",""-1.3934489999999755"""
"2019,""PLTM Bambalo"",""PLTMH"",""0"",""Sulawesi"",""4326"",""120.93134900000007"",""-1.4224729999999681"""
"2020,""PLTM Sawidago"",""PLTMH"",""0"",""Sulawesi"",""4326"",""120.67758128900005"",""-1.7526692169999478"""
"2021,""PLTD Bariri"",""PLTD"",""0"",""Sulawesi"",""4326"",""120.23794800000007"",""-1.7121759999999426"""
"2022,""PLTD Gintu"",""PLTD"",""0"",""Sulawesi"",""4326"",""120.25103800000011"",""-1.8802109999999743"""
"2023,""PLTD Pasokan"",""PLTD"",""1986"",""Sulawesi"",""4326"",""122.34561200000007"",""-0.29875110699993"""
"2024,""PLTD Dolong"",""PLTD"",""1980"",""Sulawesi"",""4326"",""122.21423800000002"",""-0.2622059999999351"""
"2025,""PLTD Popolii"",""PLTD"",""1986"",""Sulawesi"",""4326"",""122.19498816200007"",""-0.23356580199993004"""
"2026,""PLTD Wakai"",""PLTD"",""1986"",""Sulawesi"",""4326"",""121.86046667900007"",""-0.41226730399995404"""
"2027,""PLTD Bomba"",""PLTD"",""1986"",""Sulawesi"",""4326"",""121.66952476800009"",""-0.5332643389999703"""
"2028,""PLTM Sansarino"",""PLTMH"",""2011"",""Sulawesi"",""4326"",""121.58224200000006"",""-0.9268699999999512"""
"2029,""PLTD Sewa Ampana (PT Wahana Idea Cipta)"",""PLTD"",""2012"",""Sulawesi"",""4326"",""121.70540289200005"",""-0.9388514469999336"""
"2030,""PLTD Ampana / Mantangisi"",""PLTD"",""2008"",""Sulawesi"",""4326"",""121.70516794600007"",""-0.9386215369999604"""
"2031,""PLTM IPP Hek (PT Adis Putra Pratama)"",""PLTMH"",""2011"",""Sulawesi"",""4326"",""122.13924500000007"",""-0.982552999999939"""
"2032,""PLTD Bunta"",""PLTD"",""1986"",""Sulawesi"",""4326"",""122.19368500000007"",""-0.8384629999999333"""
"2033,""PLTD Toima"",""PLTD"",""1986"",""Sulawesi"",""4326"",""122.35220776800008"",""-0.7856065869999611"""
"2034,""PLTM IPP Lambangan (PT Lambangan Energi Utama)"",""PLTMH"",""2014"",""Sulawesi"",""4326"",""122.66852000000006"",""-0.8187879999999268"""
"2035,""PLTD Bualemo"",""PLTD"",""1995"",""Sulawesi"",""4326"",""123.14668100000006"",""-0.5829809999999611"""
"2036,""PLTD Balantak"",""PLTD"",""1997"",""Sulawesi"",""4326"",""123.39390600000002"",""-0.8797269999999457"""
"2037,""PLTD Sewa Luwuk (PT Krista Inti Persada)"",""PLTD"",""2014"",""Sulawesi"",""4326"",""122.78836281800011"",""-0.9608745679999515"""
